Asignatura;Identificador;TituloIndice;Enunciado;Opciones;RespuestaCorrecta;Comentario;Anulada;Imagen;Dificultad
VASCULAR;MIR 2007-2008, P117;1. La Isquemia Arterial Crónica;Hombre de 76 años con antecedentes de hipertensión arterial en tratamiento con enalapril que consulta por presentar de forma brusca disartria y hemiparesia derecha que desaparece en doce horas. Eco-Doppler de troncos supraaórticos: ateromatosis carotídea bilateral con estenosis del 55% en la carótida izquierda, y del 30% en la derecha. Electrocardiograma: fibrilación auricular con respuesta ventricular a 90 lpm. TAC craneal: normal. Para la prevención de nuevos episodios su tratamiento inicial sería:;1. Acenocumarol, ajustándolo a la dosis que consiga un INR de 2.5. | 2. Ácido acetilsalicílico: 300 mg al día. | 3. Clopidogrel: 75 mg al día. | 4. Angioplastia transluminal percutánea carotídea izquierda. | 5. Endarterectomía carotídea izquierda;1;--;NO;--;MEDIO
VASCULAR;MIR 2008-2009, P239;1. La Isquemia Arterial Crónica;¿Dónde se origina la arteria coroidea anterior?:;1. Arteria carótida común. | 2. Arteria carótida interna. | 3. Arteria cerebral media. | 4. Arteria cerebral anterior. | 5. Arteria comunicante posterior;2;--;NO;--;FACIL
VASCULAR;MIR 2009-2010, P51;1. La Isquemia Arterial Crónica;La indicación más aceptada de tratamiento quirúrgico o endovascular de las estenosis de la arteria de carótida interna extracraneal a nivel de la bifurcación asintomática es cuando la arteria presenta:;1. Estenosis del 50% de la luz de la arteria. | 2. Estenosis del 30% de la luz. | 3. Estenosis del 90% de la luz. | 4. Estenosis del 70% de la luz. | 5. Estenosis del 10% de la luz;4;--;NO;--;MEDIO
VASCULAR;MIR 2009-2010, P63;1. La Isquemia Arterial Crónica;Hombre de 73 años, fumador de 40 cigarrillos al día, diabético e hipertenso mal controlado, sin antecedentes de ictus. Acude a Urgencias por un cuadro de 6 horas de evolución que aúna los siguientes síntomas y signos: vértigo, visión doble, ptosis y miosis del ojo izquierdo, disartria, disfagia, ronquera, entumecimiento del lado izquierdo de la cara y de los miembros derechos. La TC craneal muestra una marcada leucoaraiosis. La analítica es anodina. La radiografía de tórax no aporta datos de interés y el ECG muestra un ritmo sinusal y signos de hipertrofia ventricular izquierda. Asumiendo que el paciente tiene un ictus, ¿cuál de las siguientes causas es la única posible?:;1. Disección de la arteria carótida interna izquierda. | 2. Trombosis de la arteria cerebelosa anteroinferior derecha. | 3. Trombosis de la arteria cerebelosa posteroinferior derecha. | 4. Trombosis de la arteria vertebral izquierda. | 5. Trombosis de la arteria cerebelosa anteroinferior izquierda;4;--;NO;--;MEDIO
VASCULAR;MIR 2014-2015, P228;1. La Isquemia Arterial Crónica;Una mujer de 58 años ingresa en la Unidad de Corta Estancia Médica por un cuadro clínico que comenzó con un episodio de síncope y a continuación presentó sensación de mareo y disnea. En la exploración física se encuentra sudorosa, afebril a 126 latidos por minuto y a 30 respiraciones por minuto, con una presión arterial de 88/46 y una saturación de oxígeno del 85% mientras respira aire ambiente. La auscultación cardíaca muestra taquicardia sin soplos ni galope y la auscultación pulmonar es limpia. ¿Cuál, de entre los siguientes, le parece diagnóstico más probable?;1. Tromboembolismo pulmonar | 2. Accidente cerebrovascular agudo de territorio posterior | 3. Síndrome coronario agudo | 4. Shock hipovolémico | 5. Edema agudo de pulmón secundario a flutter auricular;1;--;NO;--;MEDIO
VASCULAR;MIR 2016-2017, P2;1. La Isquemia Arterial Crónica;Pregunta vinculada a la imagen nº2 ¿Dónde se localiza la arteria basilar?;1. 1 | 2. 2 | 3. 3 | 4. 4;2;--;NO;imagenes/VASCULAR_ordenadas_por_temas_(hasta_2026)/1._La_Isquemia_Arterial_Cronica/MIR_2016-2017,_P2_p18_1.png;FACIL
VASCULAR;MIR 2017-2018, P32;1. La Isquemia Arterial Crónica;Pregunta vinculada a la imagen nº32 ¿Cuál de las siguientes estructuras corresponde 7 a la arteria vertebral?;1. 1. | 2. 2. | 3. 3. | 4. 4;3;--;NO;imagenes/VASCULAR_ordenadas_por_temas_(hasta_2026)/1._La_Isquemia_Arterial_Cronica/MIR_2017-2018,_P32_p18_1.png;FACIL
VASCULAR;MIR 2017-2018, P37;1. La Isquemia Arterial Crónica;¿Cuál de las siguientes arterias NO es rama de la arteria carótida externa?;1. Arteria lingual. | 2. Arteria facial. | 3. Arteria oftálmica. | 4. Arteria temporal superficial;3;--;NO;--;FACIL
VASCULAR;MIR 2021-2022, P205;1. La Isquemia Arterial Crónica;Varón de 61 años, fumador e hipertenso, que acude a urgencias por pérdida súbita de fuerza y sensación de hormigueo en la mano derecha de unos 15 minutos de duración, con recuperación posterior casi completa. ECG: ritmo sinusal a 93 lpm. En relación con el diagnóstico más probable, señale la respuesta FALSA:;1. Una causa probable es una embolia arterioarterial por desprendimiento de una placa carotídea. | 2. El ecografía-doppler de troncos supraaórticos es poco útil para el diagnóstico. | 3. Es necesario realizar una TC craneal para evaluar la repercusión sobre el parénquima cerebral. | 4. El tratamiento quirúrgico está indicado si las pruebas de imagen revelan una estenosis carotídea >70%;2;--;NO;--;MEDIO
VASCULAR;MIR 2007-2008, P84;1. La Isquemia Arterial Crónica;Una mujer de 84 años acude a nuestra consulta por dolor crónico, a veces intenso, en la zona media de la columna vertebral torácica, que aumenta al sentarse y levantarse. A la exploración se detecta una marcada cifosis y contractura de la musculatura paravertebral. También se palpa una masa pulsátil en el epigastrio. ¿Cuál es la causa más probable del dolor?:;1. Aneurisma abdominal con erosión vertebral acompañante. | 2. Estenosis de canal lumbar. | 3. Hernia de disco aguda. | 4. Osteoporosis con aplastamiento vertebral. | 5. Enfermedad de Paget;4;--;NO;--;MEDIO
VASCULAR;MIR 2007-2008, P35;1. La Isquemia Arterial Crónica;La opción terapéutica más recomendada en el momento actual para el aneurisma de aorta abdominal de gran tamaño en pacientes de alto riesgo quirúrgico es:;1. Resección del aneurisma e injerto quirúrgico convencional. | 2. Inducción de la trombosis del saco y bypass axilo-bifemoral. | 3. Tratamiento endovascular con implantación de endoprótesis. | 4. Vigilancia del crecimiento aneurismático. | 5. Cirugía por vía laparoscópica;3;--;NO;--;FACIL
VASCULAR;MIR 2008-2009, P237;1. La Isquemia Arterial Crónica;Indique cuál de las siguientes ramas arteriales no procede de la arteria aorta abdominal:;1. Tronco arterial celíaco. | 2. Arteria sacra media. | 3. Arteria diafragmática superior. | 4. Arteria renal derecha. | 5. Arteria gonadal derecha;3;--;NO;--;FACIL
VASCULAR;MIR 2008-2009, P238;1. La Isquemia Arterial Crónica;La arteria hemorroidal superior que irriga al recto es una rama de la arteria:;1. Ilíaca externa. | 2. Mesentérica inferior. | 3. Ilíaca interna. | 4. Mesentérica superior. | 5. Gastroepiploica inferior;2;--;NO;--;FACIL
VASCULAR;MIR 2019-2020, P12;1. La Isquemia Arterial Crónica;Pregunta vinculada a la imagen nº12 Paciente de 72 años remitido a urgencias tras padecer un síncope. Presenta hipotensión y dolor abdominal con irradiación lumbar. Se realiza TC abdominal con contraste intravenoso. ¿Cuál sería su diagnóstico y la actitud a seguir?:;1. Absceso de psoas izquierdo. Realizaría tratamiento sintomático y lo mantendría en observación a la espera de analíticas y otras pruebas complementarias. | 2. Aneurisma de aorta abdominal roto. Es una emergencia y la primera opción es tratamiento quirúrgico o endovascular. | 3. Completaría el estudio con una ecografía abdominal para realizar el diagnóstico diferencial entre absceso de psoas y aneurisma de aorta abdominal roto. | 4. Tumoración hipervascular del psoas. Realizaría resonancia magnética para una mejor caracterización;2;--;NO;--;MEDIO
VASCULAR;MIR 2019-2020, P13;1. La Isquemia Arterial Crónica;Pregunta vinculada a la imagen nº13 Mujer de 72 años con antecedentes de fibrilación auricular en tratamiento con anticoagulantes orales. Presenta dolor abdominal focalizado en hipogastrio y fosa ilíaca izquierda. INR 5. Hemoglobina 8,7 g/dl, hematocrito 25 %. ¿Cuál es el diagnóstico que le sugiere la imagen?:;1. Hernia complicada de pared abdominal. | 2. Seroma post-quirúrgico. | 3. Absceso en la vaina del recto anterior izquierdo del abdomen. | 4. Hematoma en la vaina del recto anterior izquierdo del abdomen;4;--;NO;imagenes/VASCULAR_ordenadas_por_temas_(hasta_2026)/1._La_Isquemia_Arterial_Cronica/MIR_2019-2020,_P13_p22_1.png;MEDIO
VASCULAR;MIR 2021-2022, P204;1. La Isquemia Arterial Crónica;En relación con los aneurismas de aorta abdominal, señale la respuesta FALSA:;1. Está indicada su reparación quirúrgica cuando el diámetro aneurismático supera los 5-5,5 cm de diámetro. | 2. Suelen ser asintomáticos y de diagnóstico casual en el transcurso de pruebas de imagen hechas por otros motivos. | 3. La complicación más frecuente es la trombosis aneurismática. | 4. En caso de rotura está indicado el tratamiento quirúrgico urgente mediante cirugía abierta o endovascular;3;--;NO;--;FACIL
VASCULAR;MIR 2025-2026, P3;1. La Isquemia Arterial Crónica;Ingresa una paciente de 83 años para tratamiento de aneurisma de aorta abdominal de 50mm, por crecimiento rápido en los últimos 6 meses. Entre sus antecedentes destaca: hipertensión arterial, dislipemia, portadora de marcapasos por bloqueo auriculo-ventricular completo como antecedentes. Veinticuatro horas tras la cirugía la paciente presenta distensión, dolor abdominal y rectorragias, acompañado de leucocitosis 32.100ul, con el 95% de neutrófilos y 278 de LDH como únicas alteraciones analíticas, por lo que se realiza un angio-tomografía computerizada, con las siguiente imagen (IMAGEN 3). ¿Cuál es el diagnóstico más probable?;1. Isquemia mesentérica aguda | 2. Isquemia mesentérica crónica | 3. Isquemia mesentéricas no oclusiva | 4. Colitis isquémica;4;--;NO;--;MEDIO
VASCULAR;MIR 2006-2007, P35;1. La Isquemia Arterial Crónica;Una de las siguientes afirmaciones sobre el aneurisma de la aorta torácica NO es correcta:;1. Los aneurismas no disecantes asintomáticos tienen una probabilidad de rotura a los 5 años menor del 5 por ciento. | 2. Las mujeres presentan aneurismas en edad superior a los hombres. | 3. La mayor edad se asocia a un mayor riesgo de rotura. | 4. Pueden producir disfonía. | 5. El tamaño mayor se asocia a mayor posibilidad de rotura;1;--;NO;--;FACIL
VASCULAR;MIR 2012-2013, P88;1. La Isquemia Arterial Crónica;Ante un paciente de 50 años con sospecha clínica de disección aguda de aorta tipo A (clasificación de Stanford) en situación inestable (dolor precordial agudo, hipotensión arterial ligera y ansiedad intensa), indique el estudio diagnóstico pertinente para confirmar el diagnóstico e identificar los detalles anatómicos previo a la cirugía.;1. Tomografía computarizada. | 2. Ecocardiografía transesofágica. | 3. Ecocardiografía transtorácica. | 4. Resonancia magnética. | 5. Aortografía;1;--;NO;--;MEDIO
VASCULAR;MIR 2014-2015, P227;1. La Isquemia Arterial Crónica;El síndrome aórtico agudo incluye entidades como la disección aórtica, el hematoma intramural aórtico y la úlcera aterosclerótica penetrante. Respecto a las consideraciones diagnósticas y terapéuticas de esta entidad, señale la afirmación CORRECTA:;1. Actualmente, en nuestro medio, el diagnóstico de esta patología se establece rutinariamente mediante arteriografía percutánea. | 2. La tomografía computarizada no es una buena técnica de imagen para su diagnóstico. | 3. Las técnicas ecocardiográficas no suelen aportar datos de interés en el diagnóstico y estudio de estas entidades nosológicas. | 4. Se considera disección o hematoma intramural aórtico tipo A de Stanford cuando está afectada la aorta ascendente sea cual fuese el lugar de origen de la lesión o su extensión. | 5. La indicación quirúrgica de una disección aórtica es independiente de la afectación de la aorta ascendente;4;--;NO;--;FACIL
VASCULAR;MIR 2017-2018, P69;1. La Isquemia Arterial Crónica;Señale la respuesta FALSA en relación al tratamiento quirúrgico de los aneurismas de aorta torácica:;1. La sustitución de la aorta aneurismática por un injerto está indicada cuando el diámetro de la aorta ascendente es mayor de 4,5 cm. | 2. En pacientes con diagnóstico de enfermedad de Marfan o válvula aórtica bicúspide, se considerará el tratamiento quirúrgico cuando la aorta tenga entre 4 y 5 cm de diámetro. | 3. Se considera necesario intervenir sobre la aorta torácica descendente aneurismática si su diámetro es superior a 6 cm. | 4. Se recomienda sustituir la aorta aneurismática cuando, en un periodo de 1 año, se observa un incremento del diámetro del aneurisma de más de 1 cm;1;--;NO;--;FACIL
VASCULAR;MIR 2018-2019, P10;1. La Isquemia Arterial Crónica;Pregunta vinculada a la imagen nº10 La imagen de TC sin administración de contraste es característica de:;1. Trombosis mural aórtica. | 2. Hematoma intramural aórtico. | 3. Disección aórtica tipo B. | 4. Úlcera penetrante aórtica.;2;--;NO;imagenes/VASCULAR_ordenadas_por_temas_(hasta_2026)/1._La_Isquemia_Arterial_Cronica/MIR_2018-2019,_P10_p26_1.png;FACIL
VASCULAR;MIR 2020-2021, P13;1. La Isquemia Arterial Crónica;Pregunta asociada a la imagen 13. Mujer de 50 años, hipertensa, que acude a urgencias porque, estando previamente bien, presentó un dolor súbito muy intenso en región torácica interescapular y en epigastrio, irradiado en cinturón. No refiere otra patología asociada. Ante el corte sagital con contraste de TC que se adjunta, ¿cuál de los siguientes diagnósticos sospecha?:;1. Disección de aorta. | 2. Rotura de aorta. | 3. Hematoma intramural de aorta. | 4. Úlcera aórtica arteriosclerosa penetrante;1;--;NO;imagenes/VASCULAR_ordenadas_por_temas_(hasta_2026)/1._La_Isquemia_Arterial_Cronica/MIR_2020-2021,_P13_p27_1.png;MEDIO
VASCULAR;MIR 2020-2021, P133;1. La Isquemia Arterial Crónica;En relación con los aneurismas de arteria poplítea:;1. Cuando se sospechan por palpación de un pulso poplíteo amplio la ecografía es la prueba diagnóstica de elección. | 2. El riesgo de rotura aneurismática es alto. | 3. El edema por compresión de la vena poplítea es la manifestación más frecuente. | 4. Son más frecuentes en mujeres que en varones en una proporción 2:1;1;--;NO;--;FACIL
VASCULAR;MIR 2021-2022, P2;1. La Isquemia Arterial Crónica;Pregunta asociada a la imagen 2. Varón de 20 años, de constitución longilínea, que presenta desde hace unos 15 meses disnea de grandes esfuerzos que progresa a pequeños esfuerzos, con palpitaciones y dolor precordial. Fallece de forma súbita subiendo escaleras. En la necropsia se encuentra un vaso con la imagen de la figura. De las siguientes ¿cuál es la enfermedad más probable?:;1. Embolia pulmonar. | 2. Traumatismo torácico con afectación de la aorta y el corazón. | 3. Necrosis quística de la media y síndrome de Marfan. | 4. Síndrome dislipémico familiar con grave aterosclerosis;3;--;NO;imagenes/VASCULAR_ordenadas_por_temas_(hasta_2026)/1._La_Isquemia_Arterial_Cronica/MIR_2021-2022,_P2_p28_1.png;MEDIO
VASCULAR;MIR 2021-2022, P129;1. La Isquemia Arterial Crónica;Varón de 65 años que acude a urgencias por aparición de lesiones moteadas cianóticas en los dedos de ambos pies. Antecedentes personales: tabaquismo, hipertensión arterial y dislipemia. Rx tórax: ensanchamiento mediastínico. AngioTC tóraco-abdómino-pélvica: aneurisma de aorta torácica descendente de 7 cm de diámetro, distal a arteria subclavia izquierda y con trombo mural. De las siguientes, señale la opción correcta:;1. Está indicado el tratamiento con estatinas para estabilizar el trombo. | 2. Es necesaria la realización de una aortografía diagnóstica urgente. | 3. En la cirugía se sustituye el segmento aneurismático por una prótesis tubular con reimplante de los troncos supraaórticos. | 4. Está indicado el implante de una endoprótesis torácica;4;--;NO;--;MEDIO
VASCULAR;MIR 2023-2024, P11;1. La Isquemia Arterial Crónica;Pregunta asociada a la imagen 11. Hombre de 52 años que consulta por dolor centrotorácico desgarrador de 30 minutos de duración. A la exploración está inquieto y sudoroso. La tensión arterial es de 190/110 mmHg en ambos brazos. A la auscultación no hay soplos cardiacos ni estertores crepitantes. El electrocardiograma está en ritmo sinusal a 90 latidos por minuto sin alteraciones de la repolarización. En la angioTC torácica se observa la imagen que se adjunta. ¿Cuál es el diagnóstico más probable?:;1. Hematoma intramural. | 2. Úlcera penetrante arteriosclerótica. | 3. Pseudoaneurisma de aorta. | 4. Disección de aorta tipo A de Stanford;4;--;NO;imagenes/VASCULAR_ordenadas_por_temas_(hasta_2026)/1._La_Isquemia_Arterial_Cronica/MIR_2023-2024,_P11_p29_1.png;MEDIO
VASCULAR;MIR 2013-2014, P23;1. La Isquemia Arterial Crónica;Pregunta vinculada a la imagen nº12 Una mujer de 88 años de edad con antecedentes de demencia tipo Alzheimer, insuficiencia mitral y fibrilación auricular persistente, ingresa en un hospital por un deterioro de su estado general que se atribuye a una infección urinaria. Las vías venosas periféricas no son accesibles y se opta por canalizar una vena central a través de una vena periférica (vena cefálica) guiado por ecografía. Una vez realizada la técnica, se comprueba que por el catéter refluye la sangre de forma normal. La paciente no ha presentado complicaciones durante la maniobra y posteriormente se realiza una radiografía de control del catéter. ¿Dónde le parece que se ha ubicado el extremo distal del catéter?;1. Vena subclavia derecha. | 2. Vena yugular derecha. | 3. Vena cava superior. | 4. Vena basílica derecha. | 5. Tronco braquiocefálico;4;--;NO;imagenes/VASCULAR_ordenadas_por_temas_(hasta_2026)/1._La_Isquemia_Arterial_Cronica/MIR_2013-2014,_P23_p30_1.png;DIFICIL
VASCULAR;MIR 2013-2014, P24;1. La Isquemia Arterial Crónica;Pregunta vinculada a la imagen nº12 ¿Cuál es la actitud más razonable en este momento?:;1. Retirar todo el catéter y volverlo a introducir. | 2. Extraer unos 10 cm el catéter e instaurar el tratamiento oportuno. | 3. Canalizar otra vía venosa central por la yugular. | 4. Dejarlo como está porque se puede utilizar para monitorizar presión venosa central. | 5. No podemos utilizar el catéter porque ha perforado la vena y se localiza en pulmón;2;--;NO;imagenes/VASCULAR_ordenadas_por_temas_(hasta_2026)/1._La_Isquemia_Arterial_Cronica/MIR_2013-2014,_P24_p30_1.png;FACIL
VASCULAR;MIR 2006-2007, P17;1. La Isquemia Arterial Crónica;De las siguientes afirmaciones sobre la isquemia mesentérica aguda, señale la INCORRECTA:;1. La causa más frecuente es un émbolo cardiógeno. | 2. La embolia suele ser distal al origen de la arteria mesentérica superior. | 3. La trombosis venosa es de difícil diagnóstico precoz. | 4. La isquemia no oclusiva tiene el mejor pronóstico. | 5. La cirugía precoz ofrece la mejor oportunidad de tratamiento eficaz;4;--;NO;--;FACIL
VASCULAR;MIR 2006-2007, P236;1. La Isquemia Arterial Crónica;A pesar de que pueden haber variaciones anatómicas, lo habitual es que el ciego sea irrigado por una rama arterial que proviene de una de las siguientes arterias:;1. Ilíaca derecha. | 2. Mesentérica inferior. | 3. Hepática derecha. | 4. Mesentérica superior. | 5. Hemorroidal superior;4;--;NO;--;FACIL
VASCULAR;MIR 2012-2013, P201;1. La Isquemia Arterial Crónica;La vena porta está formada por la confluencia de varias venas. De las respuestas que se ofrecen ¿Cuál es la verdadera?;1. Vena mesentérica superior, vena gástrica izquierda y vena gastro-omental izquierda. | 2. Vena mesentérica inferior, vena gástrica izquierda y vena renal. | 3. Vena esplénica, vena mesentérica superior y vena mesentérica inferior. | 4. Vena esplénica, venas pancreato-duodenales y vena omental izquierda. | 5. Venas pancreato-duodenales, vena mesentérica superior y vena mesentérica inferior;3;--;NO;--;FACIL
VASCULAR;MIR 2014-2015, P203;1. La Isquemia Arterial Crónica;Revisando la angio-TC de un hombre de 70 años en estudio por aneurisma de aorta abdominal el radiólogo informa de la presencia de una oclusión completa de la arteria mesentérica inferior. El paciente se encuentra completamente asintomático. La oclusión de la arteria mesentérica inferior cursa de manera asintomática en muchas ocasiones ya que el territorio que irriga puede recibir flujo proveniente de:;1. La arteria cólica media. | 2. La arteria gastroduodenal. | 3. La arteria epigástrica inferior izquierda. | 4. La arteria esplénica. | 5. La arteria gastroepiploica;1;--;NO;--;MEDIO
VASCULAR;MIR 2015-2016, P4;1. La Isquemia Arterial Crónica;Pregunta vinculada a la imagen nº4 Mujer de 65 años. Consulta por síndrome constitucional asociado a dolor abdominal epigástrico progresivo irradiado a espalda, de dos meses de evolución. El diagnóstico de sospecha de adenocarcinoma de páncreas se confirma por biopsia guiada por ecoendoscopia. Se realiza TC de abdomen tras administración de contraste intravenoso para valoración de estructuras vasculares próximas al tumor pancreático, a fin de establecer su posible afectación. (ver imagen). ¿Qué estructura vascular está ausente, trombosada por infiltración tumoral, condicionando circulación colateral en la pared gástrica?;1. Vena mesentérica superior. | 2. Vena coronaria estomáquica. | 3. Vena esplénica. | 4. Vena porta;3;--;NO;imagenes/VASCULAR_ordenadas_por_temas_(hasta_2026)/1._La_Isquemia_Arterial_Cronica/MIR_2015-2016,_P4_p33_1.png;MEDIO
VASCULAR;MIR 2016-2017, P3;1. La Isquemia Arterial Crónica;Pregunta vinculada a la imagen nº3 ¿Cuál de las siguientes corresponde a la arteria mesentérica superior?;1. 1. | 2. 2. | 3. 3. | 4. 4;2;--;NO;--;FACIL
VASCULAR;MIR 2017-2018, P36;1. La Isquemia Arterial Crónica;En relación con la anatomía de la vena porta una de las siguientes afirmaciones es FALSA:;1. Anatómicamente se forma por detrás del cuello del páncreas. | 2. Al igual que muchas otras venas del organismo, sus paredes tienen válvulas. | 3. En el hilio hepático suele estar detrás de la arteria hepática. | 4. Su bifurcación presenta menos variantes anatómicas que los conductos biliares;2;--;NO;--;MEDIO
VASCULAR;MIR 2017-2018, P76;1. La Isquemia Arterial Crónica;Mujer de 78 años con demencia e institucionalizada es traída por sus cuidadores por dolor abdominal importante con deterioro del estado general y distensión abdominal. Analítica con leucocitosis, hematocrito elevado, insuficiencia renal y acidosis metabólica. El ECG muestra fibrilación auricular. La tomografía abdominal detecta asas de intestino delgado edematizadas, con neumatosis intestinal y portal. El diagnóstico más probable es:;1. Perforación de ulcus gástrico o duodenal. | 2. Íleo biliar. | 3. Neoplasia obstructiva de sigma con perforación. | 4. Isquemia mesentérica;4;--;NO;--;MEDIO
VASCULAR;MIR 2019-2020, P16;1. La Isquemia Arterial Crónica;Pregunta vinculada a la imagen nº16 Mujer de 94 años que acude a urgencias por dolor abdominal difuso e intenso de 12 horas de evolución y defensa abdominal. Entre sus antecedentes destaca cardiopatía isquémica crónica, fibrilación auricular persistente y enfermedad renal crónica. A raíz de los hallazgos de la radiografía de abdomen indique la actitud a seguir:;1. Ecografía urgente como test de cribado inicial, si es normal no son necesarios más estudios radiológicos. | 2. Radiografía de abdomen en bipedestación o decúbito lateral izquierdo para valorar presencia de gas ectópico. | 3. TC abdominopélvico con contraste intravenoso con protocolo de angio-TC por sospecha de isquemia mesentérica. | 4. Arteriografía para descartar oclusión aguda de arteria mesentérica;3;--;NO;imagenes/VASCULAR_ordenadas_por_temas_(hasta_2026)/1._La_Isquemia_Arterial_Cronica/MIR_2019-2020,_P16_p36_1.png;MEDIO
VASCULAR;MIR 2020-2021, P134;1. La Isquemia Arterial Crónica;Varón de 63 años, con antecedentes de hipertensión arterial, síndrome de Sjögren y revascularización ilio-femoral izquierda (tromboendarterectomía). Presenta pérdida de peso de 10 kg y dolor abdominal grave tras la ingesta. La angioTC abdominopélvica muestra estenosis grave de tronco celíaco y de arteria mesentérica superior. Señale la respuesta FALSA:;1. La exploración física revela frecuentemente signos de malnutrición y un soplo abdominal. | 2. El tratamiento consiste en tromboembolectomía con sonda de Fogarty. | 3. La ecografía Doppler (duplex) es una exploración no invasiva útil para el diagnóstico. | 4. La angioplastia con stent de los troncos viscerales es una opción terapéutica con una tasa de éxito del 80 %;2;--;NO;--;MEDIO
VASCULAR;MIR 2020-2021, P159;1. La Isquemia Arterial Crónica;El tratamiento quirúrgico de elección de la compresión vascular del duodeno, conocida también como síndrome de la arteria mesentérica superior o síndrome de Wilkie, es:;1. La división del ligamento de Treitz. | 2. La duodenoyeyunostomía. | 3. El cambio de la posición del duodeno. | 4. El bypass de la arteria mesentérica superior;2;--;NO;--;FACIL
VASCULAR;MIR 2007-2008, P85;1. La Isquemia Arterial Crónica;Paciente de 40 años que acude al Servicio de Urgencias tras sufrir un traumatismo directo sobre el brazo izquierdo al caerse de la motocicleta. La exploración clínica es la siguiente: dolor, movilidad anormal e impotencia funcional en la zona media del brazo, pulsos distales humeral y radial presentes, imposibilidad para realizar la extensión activa de la muñeca y de dos, e hipoestesia en la zona dorsal del primer dedo y del primer espacio interdigital. Las radiografías muestran una fractura conminuta del tercio medio del húmero. ¿Cuál es la lesión asociada más probable que presenta?:;1. Lesión arteria humeral y nervio mediano. | 2. Lesión nervio cubital. | 3. Lesión nervio radial. | 4. Lesión nervio mediano. | 5. Lesión nervios radial y mediano;3;--;NO;--;MEDIO
VASCULAR;MIR 2007-2008, P240;1. La Isquemia Arterial Crónica;Paciente de 18 años que acude a urgencias por presentar sangrado pulsátil a nivel de muñeca derecha después de corte accidental con un cristal. A su llegada a urgencias se coloca manguito de presión en brazo derecho a una presión de 120 mmHg con disminución y desaparición del sangrado. Indique cuál de las siguientes afirmaciones es correcta:;1. El sangrado es probable que sea debido a la sección de la arteria cubital localizada en el margen lateral de la muñeca. | 2. El sangrado es secundario a la sección accidental de la arteria humeral. | 3. Posiblemente la sección de la arteria radial es la causante del sangrado pulsátil. | 4. La vena cefálica, medial al tendón del músculo palmar mayor debe ser la causante del san grado. 5. La vena basílica es la estructura vascular más frecuentemente seccionada ante un paciente con esta sintomatología;3;--;NO;--;MEDIO
VASCULAR;MIR 2013-2014, P134;1. La Isquemia Arterial Crónica;Ante un paciente de 23 años que acude a urgencias un viernes de madrugada tras una pelea callejera, con signos claros de enolismo y lesión por arma blanca (apuñalado) a nivel de III espacio intercostal derecho a 3 mm del margen esternal sangrando activamente y hemodinámicamente inestable asociado a hipofonesis marcada de todo hemitórax derecho. ¿Qué estructura de las siguientes debe pensar que puede estar lesionada?;1. Arteria carótida primitiva derecha. | 2. Arteria torácica interna derecha. | 3. Arteria subescapular derecha. | 4. Arteria tiroidea superior derecha. | 5. Arteria tímica superior derecha;2;--;NO;--;MEDIO
VASCULAR;MIR 2007-2008, P37;1. La Isquemia Arterial Crónica;Señale la sobre la cirugía de la trombosis venosa:;1. Cuando afecta al cayado de la safena interna puede ligarse éste por debajo del trombo y evitarse así la anticoagulación. | 2. La anticoagulación es obligatoria cuando se practica la extirpación del sistema superficial. | 3. El tratamiento quirúrgico de las varices de miembros inferiores requiere el ingreso hospitalario de los pacientes. | 4. El edema y las úlceras son complicaciones poco frecuentes de las varices. | 5. No es bueno administrar antiinflamatorios tópicos en las varices superficiales;IMPUGNADA;--;NO;--;FACIL
VASCULAR;MIR 2012-2013, P87;1. La Isquemia Arterial Crónica;Mujer de 70 años, hipertensa y diabética que ha trabajado de dependienta toda su vida. Consulta por una lesión maleolar interna en la pierna derecha con intenso dolor durante todo el día que empeora durante la noche. A la exploración destacan cordones varicosos no complicados en ambas extremidades y pulsos femorales y poplíteos normales con ausencia de distales. ¿Qué exploración deberíamos realizar en primer lugar?;1. Eco-doppler venoso de miembros inferiores. | 2. Angiorresonancia de miembros inferiores. | 3. Arteriografía. | 4. Indice tobillo-brazo. | 5. AngioTC;4;--;NO;--;MEDIO
VASCULAR;MIR 2024-2025, P106;1. La Isquemia Arterial Crónica;Mujer de 46 años que tras 10 años de mastectomía derecha con vaciamiento ganglionar seguida de quimioterapia y radioterapia presenta linfedema de brazo derecho de larga evolución con importante edema y empastamiento, sin signos de celulitis. ¿Cuál de las siguientes medidas terapéuticas NO está recomendada?;1. Realización de actividad física con elevación del miembro superior derecho. | 2. Terapia física con fisioterapia descongestiva. | 3. Diuréticos para reducir edema. | 4. Liposucción;3;--;NO;--;MEDIO
VASCULAR;MIR 2006-2007, P36;1. La Isquemia Arterial Crónica;Un hombre de 52 años de edad es valorado porque tiene una pierna caliente, hinchada e historia de traumatismo en dicha pierna, hace dos semanas, mientras se encontraba de viaje. Ya tuvo dolor en la pierna durante el viaje en avión de regreso a su domicilio. Padece de hipertensión arterial que trata con metropolol. No toma otros medicamentos. No fuma. No tiene antecedentes familiares de enfermedad tromboembólica. El Doppler de la pierna muestra un trombo de la vena poplítea. ¿Cuál de las siguientes pautas de duración del tratamiento anticoagulante es la más adecuada para este paciente?:;1. 1 mes. | 2. 2 meses. | 3. 6 meses. | 4. 2 años. | 5. Toda la vida;3;--;NO;--;MEDIO
